DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,PK,K,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL
2690,PUEBLO CITY 60,0860,BEULAH HEIGHTS ELEMENTARY SCHOOL,31,46,50,42,56,38,41,0,0,0,0,0,0,0,304
2690,PUEBLO CITY 60,0954,BRADFORD ELEMENTARY SCHOOL,60,49,38,52,47,39,36,0,0,0,0,0,0,0,321
2690,PUEBLO CITY 60,1304,CARLILE ELEMENTARY SCHOOL,45,43,39,50,44,42,39,0,0,0,0,0,0,0,302
2690,PUEBLO CITY 60,1402,CENTENNIAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,326,260,217,176,979
2690,PUEBLO CITY 60,1454,CENTRAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,355,245,219,182,1001
2690,PUEBLO CITY 60,1488,CESAR CHAVEZ ACADEMY,0,116,102,126,128,125,120,141,136,141,0,0,0,0,1135
2690,PUEBLO CITY 60,1504,GOODNIGHT ELEMENTARY SCHOOL,32,53,92,98,87,77,82,30,27,30,0,0,0,0,608
2690,PUEBLO CITY 60,1828,COLUMBIAN ELEMENTARY SCHOOL,65,43,48,48,43,44,43,0,0,0,0,0,0,0,334
2690,PUEBLO CITY 60,1872,COMMUNITY TRANSITION HOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,86,87
2690,PUEBLO CITY 60,2096,CORWIN INTERNATIONAL MAGNET SCHOOL,0,0,0,0,0,85,108,176,136,90,0,0,0,0,595
2690,PUEBLO CITY 60,2217,DOLORES HUERTA PREPARATORY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,135,125,109,74,443
2690,PUEBLO CITY 60,2394,EAST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,313,249,190,167,919
2690,PUEBLO CITY 60,2438,EVA R BACA ELEMENTARY SCHOOL,16,40,39,30,27,33,31,0,0,0,0,0,0,0,216
2690,PUEBLO CITY 60,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,32,84,92,74,77,0,0,0,0,0,0,0,0,0,359
2690,PUEBLO CITY 60,3206,FREED MIDDLE SCHOOL,0,0,0,0,0,0,0,94,119,126,0,0,0,0,339
2690,PUEBLO CITY 60,3724,HAAFF ELEMENTARY SCHOOL,58,42,47,40,48,45,51,0,0,0,0,0,0,0,331
2690,PUEBLO CITY 60,3924,HERITAGE ELEMENTARY SCHOOL,59,66,53,51,54,42,42,0,0,0,0,0,0,0,367
2690,PUEBLO CITY 60,3976,HIGHLAND PARK ELEMENTARY SCHOOL,51,54,75,75,73,81,84,0,0,0,0,0,0,0,493
2690,PUEBLO CITY 60,4302,IRVING ELEMENTARY SCHOOL,32,58,55,38,44,61,46,0,0,0,0,0,0,0,334
2690,PUEBLO CITY 60,4376,JAMES H RISLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,105,108,82,0,0,0,0,295
2690,PUEBLO CITY 60,5048,LEMUEL PITTS MIDDLE SCHOOL,0,0,0,0,0,0,0,138,166,206,0,0,0,0,510
2690,PUEBLO CITY 60,5916,MINNEQUA ELEMENTARY SCHOOL,60,49,57,50,58,40,39,0,0,0,0,0,0,0,353
2690,PUEBLO CITY 60,6132,MORTON ELEMENTARY SCHOOL,144,54,61,52,59,51,57,0,0,0,0,0,0,0,478
2690,PUEBLO CITY 60,6504,OLGA A HELLBECK ELEMENTARY SCHOOL,62,42,56,42,45,47,43,0,0,0,0,0,0,0,337
2690,PUEBLO CITY 60,6770,PARK VIEW ELEMENTARY SCHOOL,25,62,59,66,61,71,63,0,0,0,0,0,0,0,407
2690,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,0,49,44,48,47,44,39,46,42,36,0,0,0,0,395
2690,PUEBLO CITY 60,7481,RONCALLI MIDDLE SCHOOL,0,0,0,0,0,0,0,198,195,226,0,0,0,0,619
2690,PUEBLO CITY 60,7748,KEATING CONTINUING EDUCATION,0,0,0,0,0,0,0,0,4,6,34,42,62,125,273
2690,PUEBLO CITY 60,8030,SOMERLID ELEMENTARY SCHOOL,58,66,62,74,66,52,41,0,0,0,0,0,0,0,419
2690,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,455,364,306,240,1365
2690,PUEBLO CITY 60,8116,SOUTH PARK ELEMENTARY SCHOOL,30,68,53,55,53,55,60,0,0,0,0,0,0,0,374
2690,PUEBLO CITY 60,8143,SPANN ELEMENTARY SCHOOL,48,42,41,37,41,45,42,0,0,0,0,0,0,0,296
2690,PUEBLO CITY 60,8402,SUNSET PARK ELEMENTARY SCHOOL,61,64,74,77,69,76,67,0,0,0,0,0,0,0,488
2690,PUEBLO CITY 60,9188,W H HEATON MIDDLE SCHOOL,0,0,0,0,0,0,0,226,213,229,0,0,0,0,668
2690,PUEBLO CITY 60,9785,YOUTH & FAMILY ACADEMY CHARTER,0,0,0,0,0,0,0,0,11,19,31,46,65,28,200
2690,PUEBLO CITY 60,,DISTRICT TOTAL,1091,1364,1425,1417,1439,1387,1369,1183,1182,1220,1649,1331,1169,1078,18304
2700,PUEBLO COUNTY 70,0025,SKY VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,190,180,202,0,0,0,0,572
2700,PUEBLO COUNTY 70,0026,DESERT SAGE ELEMENTARY SCHOOL,24,56,63,74,66,93,70,0,0,0,0,0,0,0,446
2700,PUEBLO COUNTY 70,0472,AVONDALE ELEMENTARY SCHOOL,19,28,37,30,29,34,27,0,0,0,0,0,0,0,204
2700,PUEBLO COUNTY 70,0852,BEULAH ELEMENTARY SCHOOL,0,16,17,9,21,10,16,0,0,0,0,0,0,0,89
2700,PUEBLO COUNTY 70,0856,BEULAH MIDDLE SCHOOL,0,0,0,0,0,0,0,20,14,13,0,0,0,0,47
2700,PUEBLO COUNTY 70,1377,CEDAR RIDGE ELEMENTARY SCHOOL,31,51,65,64,72,52,70,0,0,0,0,0,0,0,405
2700,PUEBLO COUNTY 70,3279,FUTURES ACADEMY,0,0,0,0,0,0,0,0,2,7,12,8,22,36,87
2700,PUEBLO COUNTY 70,6354,NORTH MESA ELEMENTARY SCHOOL,29,42,55,45,57,64,61,0,0,0,0,0,0,0,353
2700,PUEBLO COUNTY 70,7086,PLEASANT VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,95,121,129,0,0,0,0,345
2700,PUEBLO COUNTY 70,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,28,71,92,98,78,83,104,0,0,0,0,0,0,0,554
2700,PUEBLO COUNTY 70,7208,PUEBLO COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,199,217,182,189,787
2700,PUEBLO COUNTY 70,7210,PUEBLO WEST ELEMENTARY SCHOOL,24,59,68,60,58,63,59,0,0,0,0,0,0,0,391
2700,PUEBLO COUNTY 70,7211,PUEBLO TECHNICAL ACADEMY,0,0,0,0,0,0,0,0,0,0,38,26,20,15,99
2700,PUEBLO COUNTY 70,7212,PUEBLO WEST MIDDLE SCHOOL,0,0,0,0,0,0,0,179,184,171,0,0,0,0,534
2700,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,359,328,312,269,1268
2700,PUEBLO COUNTY 70,7530,RYE ELEMENTARY SCHOOL,30,45,46,54,48,47,55,0,0,0,0,0,0,0,325
2700,PUEBLO COUNTY 70,7532,CRAVER MIDDLE SCHOOL,0,0,0,0,0,0,0,52,49,58,0,0,0,0,159
2700,PUEBLO COUNTY 70,7534,RYE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,71,50,59,70,250
2700,PUEBLO COUNTY 70,7879,SOUTHERN COLORADO EARLY COLLEGE,0,0,0,0,0,0,0,0,0,0,45,44,38,44,171
2700,PUEBLO COUNTY 70,7886,SIERRA VISTA ELEMENTARY SCHOOL,27,64,102,64,96,92,96,0,0,0,0,0,0,0,541
2700,PUEBLO COUNTY 70,8110,SOUTH MESA ELEMENTARY SCHOOL,29,43,54,51,50,54,41,0,0,0,0,0,0,0,322
2700,PUEBLO COUNTY 70,8420,SWALLOWS CHARTER ACADEMY,0,22,22,22,22,22,22,44,44,44,0,0,0,0,264
2700,PUEBLO COUNTY 70,8810,THE CONNECT CHARTER SCHOOL,0,0,0,0,0,0,0,104,72,64,0,0,0,0,240
2700,PUEBLO COUNTY 70,9130,VINELAND ELEMENTARY SCHOOL,21,50,35,42,31,33,33,0,0,0,0,0,0,0,245
2700,PUEBLO COUNTY 70,9134,VINELAND MIDDLE SCHOOL,0,0,0,0,0,0,0,90,75,66,0,0,0,0,231
2700,PUEBLO COUNTY 70,,DISTRICT TOTAL,262,547,656,613,628,647,654,774,741,754,724,673,633,623,8929
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,53,54,46,48,56,59,50,0,0,0,0,0,0,0,366
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,0,0,0,0,0,0,0,50,44,61,0,0,0,0,155
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,57,40,40,49,186
2710,MEEKER RE1,,DISTRICT TOTAL,53,54,46,48,56,59,50,50,44,61,57,40,40,49,707
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,44,39,42,32,42,33,36,0,0,0,0,0,0,0,268
2720,RANGELY RE-4,7272,RANGELY MIDDLE SCHOOL,0,0,0,0,0,0,0,30,29,36,0,0,0,0,95
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,35,27,47,33,142
2720,RANGELY RE-4,,DISTRICT TOTAL,44,39,42,32,42,33,36,30,29,36,35,27,47,33,505
2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,0,0,0,0,0,0,0,50,50,44,0,0,0,0,144
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,47,51,36,45,179
2730,DEL NORTE C-7,5840,MESA ELEMENTARY SCHOOL,0,40,39,0,0,0,0,0,0,0,0,0,0,0,79
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,0,0,0,45,57,43,50,0,0,0,0,0,0,0,195
2730,DEL NORTE C-7,,DISTRICT TOTAL,0,40,39,45,57,43,50,50,50,44,47,51,36,45,597
2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,45,94,93,0,0,0,0,0,0,0,0,0,0,0,232
2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,0,0,0,0,0,0,0,0,0,0,0,18,21,30,69
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,0,0,0,78,88,82,82,0,0,0,0,0,0,0,330
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,0,0,0,0,0,0,0,66,68,67,0,0,0,0,201
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,64,72,72,60,268
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,0,0,0,0,0,0,0,2,7,9,15,18,19,11,81
2740,MONTE VISTA C-8,,DISTRICT TOTAL,45,94,93,78,88,82,82,68,75,76,79,108,112,101,1181
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,0,40,42,40,40,41,41,34,0,0,0,0,0,0,278
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,32,32,39,30,133
2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,39,34,0,0,0,0,73
2750,SARGENT RE-33J,,DISTRICT TOTAL,0,40,42,40,40,41,41,34,39,34,32,32,39,30,484
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,28,30,28,29,26,30,26,0,0,0,0,0,0,0,197
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,0,0,0,0,0,0,0,30,33,31,0,0,0,0,94
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,34,33,38,42,147
2760,HAYDEN RE-1,,DISTRICT TOTAL,28,30,28,29,26,30,26,30,33,31,34,33,38,42,438
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,0,8,9,6,11,6,8,10,4,5,0,0,0,0,67
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,0,65,90,75,68,80,82,0,0,0,0,0,0,0,460
2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,0,0,0,0,0,0,0,172,168,155,0,0,0,0,495
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,160,150,173,157,640
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,0,73,88,76,80,89,84,0,0,0,0,0,0,0,490
2770,STEAMBOAT SPRINGS RE-2,,DISTRICT TOTAL,0,146,187,157,159,175,174,182,172,160,160,150,173,157,2152
2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,0,0,0,0,0,0,0,28,27,25,0,0,0,0,80
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,25,21,35,28,109
2780,SOUTH ROUTT RE 3,8119,SOUTH ROUTT EARLY LEARNING CENTER,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,0,40,37,36,33,30,25,0,0,0,0,0,0,0,201
2780,SOUTH ROUTT RE 3,,DISTRICT TOTAL,45,40,37,36,33,30,25,28,27,25,25,21,35,28,435
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,17,4,12,12,9,4,9,0,0,0,0,0,0,0,67
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,6,3,11,0,0,0,0,20
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,4,12,11,14,41
2790,MOUNTAIN VALLEY RE 1,,DISTRICT TOTAL,17,4,12,12,9,4,9,6,3,11,4,12,11,14,128
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,0,11,5,4,6,5,9,4,5,5,8,3,4,6,75
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,14,6,6,9,12,6,0,0,0,0,0,0,0,0,53
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,0,0,0,0,0,0,12,7,15,9,0,0,0,0,43
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,11,13,12,16,52
2800,MOFFAT 2,,DISTRICT TOTAL,14,17,11,13,18,11,21,11,20,14,19,16,16,22,223
2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,0,0,0,0,0,0,0,0,0,0,3,9,8,0,20
2810,CENTER 26 JT,1412,HASKIN ELEMENTARY SCHOOL,30,46,56,53,40,36,54,0,0,0,0,0,0,0,315
2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,0,0,0,0,0,0,0,48,33,30,0,0,0,0,111
2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,48,31,45,35,159
2810,CENTER 26 JT,,DISTRICT TOTAL,30,46,56,53,40,36,54,48,33,30,51,40,53,35,605
2820,SILVERTON 1,7900,SILVERTON ELEMENTARY SCHOOL,0,7,6,8,5,7,4,0,0,0,0,0,0,0,37
2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,0,0,0,0,0,0,0,10,1,6,0,0,0,0,17
2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,6,4,0,2,12
2820,SILVERTON 1,,DISTRICT TOTAL,0,7,6,8,5,7,4,10,1,6,6,4,0,2,66
2830,TELLURIDE R-1,8786,TELLURIDE ELEMENTARY SCHOOL,18,73,60,68,63,43,52,51,0,0,0,0,0,0,428
2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,56,53,0,0,0,0,109
2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,53,36,26,47,162
2830,TELLURIDE R-1,,DISTRICT TOTAL,18,73,60,68,63,43,52,51,56,53,53,36,26,47,699
2840,NORWOOD R-2J,6418,NORWOOD ELEMENTARY SCHOOL,29,20,16,17,25,21,24,0,0,0,0,0,0,0,152
2840,NORWOOD R-2J,6422,NORWOOD HIGH SCHOOL,0,0,0,0,0,0,0,18,20,15,23,15,18,13,122
2840,NORWOOD R-2J,,DISTRICT TOTAL,29,20,16,17,25,21,24,18,20,15,23,15,18,13,274
2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,0,0,0,0,0,0,0,0,0,0,352,318,185,119,974
2862,JULESBURG RE-1,4488,JULESBURG ELEMENTARY SCHOOL,38,15,21,12,12,12,13,21,0,0,0,0,0,0,144
2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,0,0,0,0,0,0,0,0,16,15,24,23,21,20,119
2862,JULESBURG RE-1,,DISTRICT TOTAL,38,15,21,12,12,12,13,21,16,15,376,341,206,139,1237
2865,PLATTE VALLEY RE-3,7050,PLATTE VALLEY ELEMENTARY SCHOOL,0,10,7,14,10,8,16,12,0,0,0,0,0,0,77
2865,PLATTE VALLEY RE-3,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,7,6,6,7,7,5,38
2865,PLATTE VALLEY RE-3,,DISTRICT TOTAL,0,10,7,14,10,8,16,12,7,6,6,7,7,5,115
3000,SUMMIT RE-1,8370,DILLON VALLEY ELEMENTARY SCHOOL,38,86,55,70,69,40,32,0,0,0,0,0,0,0,390
3000,SUMMIT RE-1,8372,BRECKENRIDGE ELEMENTARY SCHOOL,0,43,39,39,34,35,37,0,0,0,0,0,0,0,227
3000,SUMMIT RE-1,8374,FRISCO ELEMENTARY SCHOOL,24,25,37,42,36,26,25,0,0,0,0,0,0,0,215
3000,SUMMIT RE-1,8376,SILVERTHORNE ELEMENTARY SCHOOL,41,54,46,46,65,45,43,0,0,0,0,0,0,0,340
3000,SUMMIT RE-1,8377,SUMMIT MIDDLE SCHOOL,0,0,0,0,0,0,0,197,213,198,0,0,0,0,608
3000,SUMMIT RE-1,8378,SUMMIT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,201,230,192,193,816
3000,SUMMIT RE-1,8385,SUMMIT COVE ELEMENTARY SCHOOL,21,36,39,38,35,39,36,0,0,0,0,0,0,0,244
3000,SUMMIT RE-1,8993,UPPER BLUE ELEMENTARY SCHOOL,22,41,38,32,41,40,35,0,0,0,0,0,0,0,249
3000,SUMMIT RE-1,,DISTRICT TOTAL,146,285,254,267,280,225,208,197,213,198,201,230,192,193,3089
3010,CRIPPLE CREEK-VICTOR RE-1,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,33,39,35,36,35,49,227
3010,CRIPPLE CREEK-VICTOR RE-1,9080,CRESSON ELEMENTARY SCHOOL,43,30,30,29,23,26,34,27,0,0,0,0,0,0,242
3010,CRIPPLE CREEK-VICTOR RE-1,,DISTRICT TOTAL,43,30,30,29,23,26,34,27,33,39,35,36,35,49,469
3020,WOODLAND PARK RE-2,0000,NOT IN A SCHOOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3020,WOODLAND PARK RE-2,8379,SUMMIT ELEMENTARY SCHOOL,43,66,61,82,66,58,74,0,0,0,0,0,0,0,450
3020,WOODLAND PARK RE-2,9692,GATEWAY ELEMENTARY SCHOOL,33,77,65,50,44,58,59,0,0,0,0,0,0,0,386
3020,WOODLAND PARK RE-2,9694,WOODLAND PARK MIDDLE SCHOOL,0,0,0,0,0,0,0,195,237,231,0,0,0,0,663
3020,WOODLAND PARK RE-2,9696,WOODLAND PARK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,238,237,231,241,947
3020,WOODLAND PARK RE-2,9698,COLUMBINE ELEMENTARY SCHOOL,26,37,55,44,58,66,64,0,0,0,0,0,0,0,350
3020,WOODLAND PARK RE-2,,DISTRICT TOTAL,102,180,181,176,168,182,197,195,237,232,238,237,231,241,2797
3030,AKRON R-1,0086,AKRON ELEMENTARY SCHOOL,14,25,26,16,37,28,37,23,28,26,0,0,0,0,260
3030,AKRON R-1,0090,AKRON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,30,31,32,31,124
3030,AKRON R-1,,DISTRICT TOTAL,14,25,26,16,37,28,37,23,28,26,30,31,32,31,384
3040,ARICKAREE R-2,0304,ARICKAREE ELEMENTARY SCHOOL,7,15,7,13,9,5,13,14,0,0,0,0,0,0,83
3040,ARICKAREE R-2,0308,ARICKAREE UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,7,8,7,2,3,3,30
3040,ARICKAREE R-2,,DISTRICT TOTAL,7,15,7,13,9,5,13,14,7,8,7,2,3,3,113
3050,OTIS R-3,6582,OTIS ELEMENTARY SCHOOL,16,11,17,9,17,9,15,13,0,0,0,0,0,0,107
3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,8,14,12,20,19,21,94
3050,OTIS R-3,,DISTRICT TOTAL,16,11,17,9,17,9,15,13,8,14,12,20,19,21,201
3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,0,0,0,0,0,0,10,7,15,8,0,0,0,0,40
3060,LONE STAR 101,5254,LONE STAR ELEMENTARY SCHOOL,0,13,12,5,5,11,0,0,0,0,0,0,0,0,46
3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,5,5,13,9,32
3060,LONE STAR 101,,DISTRICT TOTAL,0,13,12,5,5,11,10,7,15,8,5,5,13,9,118
3070,WOODLIN R-104,9700,WOODLIN ELEMENTARY SCHOOL,11,8,8,6,10,7,2,7,0,0,0,0,0,0,59
3070,WOODLIN R-104,9704,WOODLIN UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,4,7,8,10,10,7,46
3070,WOODLIN R-104,,DISTRICT TOTAL,11,8,8,6,10,7,2,7,4,7,8,10,10,7,105
3080,WELD COUNTY RE-1,3398,GILCREST ELEMENTARY SCHOOL,0,43,29,38,39,35,39,0,0,0,0,0,0,0,223
3080,WELD COUNTY RE-1,4852,PETE MIRICH ELEMENTARY SCHOOL,0,44,37,41,51,50,48,0,0,0,0,0,0,0,271
3080,WELD COUNTY RE-1,4854,NORTH VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,66,75,71,0,0,0,0,212
3080,WELD COUNTY RE-1,7056,PLATTEVILLE ELEMENTARY SCHOOL,0,60,48,42,67,58,52,0,0,0,0,0,0,0,327
3080,WELD COUNTY RE-1,7058,SOUTH VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,71,66,63,0,0,0,0,200
3080,WELD COUNTY RE-1,9032,VALLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,145,141,151,114,551
3080,WELD COUNTY RE-1,,DISTRICT TOTAL,0,147,114,121,157,143,139,137,141,134,145,141,151,114,1784
3085,EATON RE-2,0754,BENJAMIN EATON ELEMENTARY SCHOOL,0,0,0,0,106,107,103,0,0,0,0,0,0,0,316
3085,EATON RE-2,2448,EATON ELEMENTARY SCHOOL,0,120,112,111,0,0,0,0,0,0,0,0,0,0,343
3085,EATON RE-2,2452,EATON MIDDLE SCHOOL,0,0,0,0,0,0,0,126,146,146,0,0,0,0,418
3085,EATON RE-2,2456,EATON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,135,114,130,115,494
3085,EATON RE-2,3286,GALETON ELEMENTARY SCHOOL,0,35,17,21,19,24,18,0,0,0,0,0,0,0,134
3085,EATON RE-2,,DISTRICT TOTAL,0,155,129,132,125,131,121,126,146,146,135,114,130,115,1705
3090,KEENESBURG RE-3(J),1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,0,18,13,20,16,20,17,18,5,8,0,0,0,0,135
3090,KEENESBURG RE-3(J),1446,WELD CENTRAL SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,153,168,147,127,595
3090,KEENESBURG RE-3(J),3090,LOCHBUIE ELEMENTARY SCHOOL,45,49,79,54,60,66,68,45,0,0,0,0,0,0,466
3090,KEENESBURG RE-3(J),4148,HUDSON ELEMENTARY SCHOOL,12,41,30,42,36,40,47,49,0,0,0,0,0,0,297
3090,KEENESBURG RE-3(J),4526,HOFF ELEMENTARY SCHOOL,29,46,43,42,41,51,48,48,0,0,0,0,0,0,348
3090,KEENESBURG RE-3(J),9347,WELD CENTRAL JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,152,156,0,0,0,0,308
3090,KEENESBURG RE-3(J),,DISTRICT TOTAL,86,154,165,158,153,177,180,160,157,164,153,168,147,127,2149
3100,WINDSOR RE-4,0055,GRANDVIEW ELEMENTARY SCHOOL,24,87,87,88,91,88,71,0,0,0,0,0,0,0,536
3100,WINDSOR RE-4,6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,0,0,0,0,131,119,143,0,0,0,0,0,0,0,393
3100,WINDSOR RE-4,7755,SEVERANCE MIDDLE SCHOOL,0,0,0,0,0,0,0,84,93,86,0,0,0,0,263
3100,WINDSOR RE-4,7958,SKYVIEW ELEMENTARY SCHOOL,42,45,67,67,68,57,71,0,0,0,0,0,0,0,417
3100,WINDSOR RE-4,8886,TOZER ELEMENTARY SCHOOL,53,134,142,129,0,0,0,0,0,0,0,0,0,0,458
3100,WINDSOR RE-4,9665,WINDSOR CHARTER ACADEMY,0,50,51,52,50,50,51,46,43,18,0,0,0,0,411
3100,WINDSOR RE-4,9670,WINDSOR MIDDLE SCHOOL,0,0,0,0,0,0,0,179,177,177,0,0,0,0,533
3100,WINDSOR RE-4,9672,WINDSOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,295,281,253,242,1071
3100,WINDSOR RE-4,,DISTRICT TOTAL,119,316,347,336,340,314,336,309,313,281,295,281,253,242,4082
3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,0,46,46,48,48,31,47,37,31,23,0,0,0,0,357
3110,JOHNSTOWN-MILLIKEN RE-5J,5078,LETFORD ELEMENTARY SCHOOL,30,61,60,68,58,67,71,0,0,0,0,0,0,0,415
3110,JOHNSTOWN-MILLIKEN RE-5J,5896,MILLIKEN ELEMENTARY SCHOOL,99,95,76,98,66,63,63,0,0,0,0,0,0,0,560
3110,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,0,0,0,0,0,0,0,202,197,199,0,0,0,0,598
3110,JOHNSTOWN-MILLIKEN RE-5J,6963,PIONEER RIDGE ELEMENTARY SCHOOL,0,74,96,76,75,79,79,0,0,0,0,0,0,0,479
3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,204,205,159,159,727
